ID,Resistance,Voltage,Temperature,DateTime
1205,5.67,3.29,0,03-12-2022 11:21
1206,5.83,3.291,0,03-12-2022 11:22
1207,5.91,3.291,0,03-12-2022 11:22
1208,5.64,3.291,0,03-12-2022 11:22
1209,5.73,3.292,0,03-12-2022 11:22
1210,5.73,3.29,0,03-12-2022 11:22
1211,5.67,3.289,0,03-12-2022 11:22
1212,5.6,3.291,0,03-12-2022 11:23
1213,5.78,3.286,0,03-12-2022 11:23
1214,5.86,3.288,0,03-12-2022 11:23
1215,5.91,3.29,0,03-12-2022 11:23
1216,5.66,3.29,0,03-12-2022 11:23
1217,5.75,3.289,0,03-12-2022 11:23
1218,5.74,3.289,0,03-12-2022 11:23
1219,5.71,3.286,0,03-12-2022 11:24
1220,5.67,3.282,0,03-12-2022 11:24
1221,5.73,3.288,0,03-12-2022 11:24
1222,5.84,3.29,0,03-12-2022 11:25
1223,5.82,3.289,0,03-12-2022 11:25
1224,5.72,3.29,0,03-12-2022 11:25
1225,5.68,3.291,0,03-12-2022 11:25
1226,5.74,3.29,0,03-12-2022 11:25
1227,5.74,3.29,0,03-12-2022 11:25
1228,5.7,3.285,0,03-12-2022 11:25
1229,5.76,3.28,0,03-12-2022 11:25
1230,5.86,3.29,0,03-12-2022 11:26
1231,5.64,3.291,0,03-12-2022 11:26
1232,5.64,3.29,0,03-12-2022 11:26
1233,5.72,3.287,0,03-12-2022 11:26
1234,5.72,3.287,0,03-12-2022 11:26
1235,5.66,3.291,0,03-12-2022 11:26
1236,5.66,3.285,0,03-12-2022 11:26
1237,5.77,3.282,0,03-12-2022 11:27
1238,5.63,3.287,0,03-12-2022 11:27
1239,5.62,3.288,0,03-12-2022 11:27
1240,5.78,3.29,0,03-12-2022 11:27
1241,5.74,3.291,0,03-12-2022 11:27
1242,5.93,3.289,0,03-12-2022 11:28
1243,5.58,3.289,0,03-12-2022 11:28
1244,5.65,3.29,0,03-12-2022 11:28
1245,5.57,3.282,0,03-12-2022 11:28
1246,5.79,3.289,0,03-12-2022 11:28
1247,5.76,3.291,0,03-12-2022 11:28
1248,5.72,3.291,0,03-12-2022 11:28
1249,5.82,3.285,0,03-12-2022 11:29
1250,5.75,3.282,0,03-12-2022 11:29
1251,5.75,3.286,0,03-12-2022 11:29
1252,5.71,3.282,0,03-12-2022 11:29
1253,5.58,3.29,0,03-12-2022 11:29
1254,5.62,3.285,0,03-12-2022 11:29
1255,5.78,3.28,0,03-12-2022 11:29
1256,5.77,3.289,0,03-12-2022 11:29
1257,5.72,3.289,0,03-12-2022 11:30
1258,5.68,3.29,0,03-12-2022 11:30
1259,5.65,3.29,0,03-12-2022 11:30
1260,5.77,3.291,0,03-12-2022 11:30
1261,5.64,3.291,0,03-12-2022 11:30
1262,5.72,3.29,0,03-12-2022 11:31
1263,5.86,3.291,0,03-12-2022 11:31
1264,5.64,3.29,0,03-12-2022 11:31
1265,5.57,3.29,0,03-12-2022 11:31
1266,5.66,3.287,0,03-12-2022 11:31
1267,5.71,3.291,0,03-12-2022 11:31
1268,5.6,3.289,0,03-12-2022 11:31
1269,5.58,3.292,0,03-12-2022 11:32
1270,5.6,3.291,0,03-12-2022 11:32
1271,5.9,3.29,0,03-12-2022 11:32
1272,5.61,3.291,0,03-12-2022 11:32
1273,5.77,3.291,0,03-12-2022 11:32
1274,5.67,3.288,0,03-12-2022 11:32
1275,5.87,3.291,0,03-12-2022 11:33
1276,5.62,3.293,0,03-12-2022 11:33
1277,5.68,3.289,0,03-12-2022 11:33
1278,5.8,3.292,0,03-12-2022 11:33
1279,5.73,3.292,0,03-12-2022 11:33
1280,5.61,3.283,0,03-12-2022 11:33
1281,5.71,3.283,0,03-12-2022 11:34
1282,5.78,3.283,0,03-12-2022 11:34
1283,5.68,3.268,0,03-12-2022 11:34
1284,5.69,3.281,0,03-12-2022 11:34
1285,5.7,3.273,0,03-12-2022 11:34
1286,5.77,3.281,0,03-12-2022 11:34
1287,5.98,3.274,0,03-12-2022 11:34
1288,5.63,3.281,0,03-12-2022 11:35
1289,5.79,3.28,0,03-12-2022 11:35
1290,5.71,3.279,0,03-12-2022 11:35
1291,5.7,3.281,0,03-12-2022 11:35
1292,5.67,3.28,0,03-12-2022 11:35
1293,5.73,3.271,0,03-12-2022 11:35
1294,5.83,3.278,0,03-12-2022 11:35
1295,5.8,3.283,0,03-12-2022 11:35
1296,5.79,3.281,0,03-12-2022 11:36
1297,5.81,3.273,0,03-12-2022 11:36
1298,5.81,3.282,0,03-12-2022 11:36
1299,5.77,3.28,0,03-12-2022 11:36
1300,5.85,3.282,0,03-12-2022 11:36
1301,5.77,3.282,0,03-12-2022 11:55
1302,5.71,3.282,0,03-12-2022 11:55
1303,5.96,3.279,0,03-12-2022 11:55
1304,5.63,3.276,0,03-12-2022 11:55
1305,5.83,3.281,0,03-12-2022 11:55
1306,5.88,3.281,0,03-12-2022 11:55
1307,5.77,3.293,0,03-12-2022 11:55
1308,5.84,3.276,0,03-12-2022 11:55
1309,5.81,3.282,0,03-12-2022 11:56
1310,5.74,3.282,0,03-12-2022 11:56
1311,5.77,3.28,0,03-12-2022 11:56
1312,5.76,3.281,0,03-12-2022 11:56
1313,5.9,3.276,0,03-12-2022 11:56
1314,5.89,3.278,0,03-12-2022 11:56
1315,5.73,3.28,0,03-12-2022 11:56
1316,5.82,3.28,0,03-12-2022 11:57
1317,5.97,3.278,0,03-12-2022 11:57
1318,5.74,3.282,0,03-12-2022 11:57
1319,5.82,3.281,0,03-12-2022 11:57
1320,5.85,3.282,0,03-12-2022 11:57
1321,5.73,3.281,0,03-12-2022 12:05
1322,5.8,3.281,0,03-12-2022 12:05
1323,5.79,3.278,0,03-12-2022 12:05
1324,5.69,3.276,0,03-12-2022 12:06
1325,5.76,3.281,0,03-12-2022 12:06
1326,5.65,3.282,0,03-12-2022 12:06
1327,5.85,3.282,0,03-12-2022 12:06
1328,5.84,3.273,0,03-12-2022 12:06
1329,5.66,3.276,0,03-12-2022 12:06
1330,5.84,3.28,0,03-12-2022 12:06
1331,5.67,3.283,0,03-12-2022 12:07
1332,5.77,3.272,0,03-12-2022 12:07
1333,5.84,3.28,0,03-12-2022 12:07
1334,5.94,3.283,0,03-12-2022 12:07
1335,5.81,3.279,0,03-12-2022 12:07
1336,5.98,3.281,0,03-12-2022 12:07
1337,5.85,3.279,0,03-12-2022 12:07
1338,5.69,3.272,0,03-12-2022 12:07
1339,5.76,3.279,0,03-12-2022 12:08
1340,5.72,3.28,0,03-12-2022 12:08
1341,5.84,3.276,0,03-12-2022 12:10
1342,5.68,3.276,0,03-12-2022 12:10
1343,5.78,3.275,0,03-12-2022 12:10
1344,5.86,3.279,0,03-12-2022 12:10
1345,5.79,3.28,0,03-12-2022 12:10
1346,5.75,3.273,0,03-12-2022 12:10
1347,5.73,3.282,0,03-12-2022 12:11
1348,5.79,3.282,0,03-12-2022 12:11
1349,5.82,3.272,0,03-12-2022 12:11
1350,5.7,3.274,0,03-12-2022 12:11
1351,5.77,3.278,0,03-12-2022 12:11
1352,5.7,3.282,0,03-12-2022 12:11
1353,5.89,3.277,0,03-12-2022 12:11
1354,5.7,3.27,0,03-12-2022 12:11
1355,5.74,3.265,0,03-12-2022 12:12
1356,5.8,3.281,0,03-12-2022 12:12
1357,5.66,3.269,0,03-12-2022 12:12
1358,5.79,3.283,0,03-12-2022 12:12
1359,5.68,3.281,0,03-12-2022 12:12
1360,5.74,3.28,0,03-12-2022 12:12
1361,5.84,3.28,0,03-12-2022 12:13
1362,5.79,3.289,0,03-12-2022 12:13
1363,5.8,3.288,0,03-12-2022 12:13
1364,5.77,3.289,0,03-12-2022 12:13
1365,5.95,3.288,0,03-12-2022 12:13
1366,5.83,3.29,0,03-12-2022 12:13
1367,5.72,3.29,0,03-12-2022 12:13
1368,5.73,3.278,0,03-12-2022 12:13
1369,5.61,3.289,0,03-12-2022 12:14
1370,5.69,3.288,0,03-12-2022 12:14
1371,5.64,3.289,0,03-12-2022 12:14
1372,5.75,3.29,0,03-12-2022 12:14
1373,5.74,3.288,0,03-12-2022 12:14
1374,5.73,3.291,0,03-12-2022 12:14
1375,5.76,3.288,0,03-12-2022 12:14
1376,5.92,3.288,0,03-12-2022 12:15
1377,5.59,3.288,0,03-12-2022 12:15
1378,5.8,3.29,0,03-12-2022 12:15
1379,5.63,3.286,0,03-12-2022 12:15
1380,5.62,3.28,0,03-12-2022 12:15
1381,5.69,3.289,0,03-12-2022 12:15
1382,5.76,3.289,0,03-12-2022 12:16
1383,5.77,3.288,0,03-12-2022 12:16
1384,5.73,3.286,0,03-12-2022 12:16
1385,5.87,3.28,0,03-12-2022 12:16
1386,5.83,3.29,0,03-12-2022 12:16
1387,5.72,3.29,0,03-12-2022 12:16
1388,5.83,3.29,0,03-12-2022 12:16
1389,5.76,3.288,0,03-12-2022 12:17
1390,5.75,3.29,0,03-12-2022 12:17
1391,5.77,3.283,0,03-12-2022 12:17
1392,5.77,3.28,0,03-12-2022 12:17
1393,5.76,3.289,0,03-12-2022 12:17
1394,5.81,3.288,0,03-12-2022 12:17
1395,5.85,3.288,0,03-12-2022 12:17
1396,5.9,3.289,0,03-12-2022 12:17
1397,5.63,3.29,0,03-12-2022 12:18
1398,5.76,3.291,0,03-12-2022 12:18
1399,5.88,3.287,0,03-12-2022 12:18
1400,5.84,3.288,0,03-12-2022 12:18
1401,5.56,3.289,0,03-12-2022 13:34
1402,5.55,3.29,0,03-12-2022 13:34
1403,5.67,3.286,0,03-12-2022 13:34
1404,5.75,3.289,0,03-12-2022 13:35
1405,5.9,3.286,0,03-12-2022 13:35
1406,5.69,3.28,0,03-12-2022 13:35
1407,5.8,3.291,0,03-12-2022 13:35
1408,5.83,3.292,0,03-12-2022 13:35
1409,5.82,3.291,0,03-12-2022 13:35
1410,5.68,3.29,0,03-12-2022 13:35
1411,5.73,3.29,0,03-12-2022 13:36
1412,5.73,3.282,0,03-12-2022 13:36
1413,5.81,3.285,0,03-12-2022 13:36
1414,5.83,3.282,0,03-12-2022 13:36
1415,5.84,3.291,0,03-12-2022 13:36
1416,5.9,3.291,0,03-12-2022 13:36
1417,5.87,3.29,0,03-12-2022 13:36
1418,5.74,3.291,0,03-12-2022 13:36
1419,5.74,3.285,0,03-12-2022 13:37
1420,5.7,3.286,0,03-12-2022 13:37
1421,5.7,3.288,0,03-12-2022 13:37
1422,5.9,3.284,0,03-12-2022 13:37
1423,5.75,3.282,0,03-12-2022 13:37
1424,5.7,3.289,0,03-12-2022 13:37
1425,5.82,3.29,0,03-12-2022 13:38
1426,5.8,3.289,0,03-12-2022 13:38
1427,5.6,3.29,0,03-12-2022 13:38
1428,5.66,3.291,0,03-12-2022 13:38
1429,5.8,3.291,0,03-12-2022 13:38
1430,5.9,3.29,0,03-12-2022 13:38
1431,5.69,3.29,0,03-12-2022 13:38
1432,5.62,3.291,0,03-12-2022 13:39
1433,5.74,3.291,0,03-12-2022 13:39
1434,5.96,3.291,0,03-12-2022 13:39
1435,5.66,3.287,0,03-12-2022 13:39
1436,5.67,3.288,0,03-12-2022 13:39
1437,5.7,3.29,0,03-12-2022 13:39
1438,5.83,3.29,0,03-12-2022 13:40
1439,5.73,3.291,0,03-12-2022 13:40
1440,5.87,3.291,0,03-12-2022 13:40
1441,5.84,3.281,0,03-12-2022 13:41
1442,5.75,3.282,0,03-12-2022 13:41
1443,5.77,3.28,0,03-12-2022 13:41
1444,5.8,3.282,0,03-12-2022 13:41
1445,5.72,3.282,0,03-12-2022 13:42
1446,5.9,3.279,0,03-12-2022 13:42
1447,5.79,3.281,0,03-12-2022 13:42
1448,5.69,3.275,0,03-12-2022 13:42
1449,5.72,3.282,0,03-12-2022 13:42
1450,5.88,3.279,0,03-12-2022 13:42
1451,5.77,3.282,0,03-12-2022 13:42
1452,5.66,3.281,0,03-12-2022 13:43
1453,5.85,3.278,0,03-12-2022 13:43
1454,5.69,3.282,0,03-12-2022 13:43
1455,5.73,3.28,0,03-12-2022 13:43
1456,5.76,3.283,0,03-12-2022 13:43
1457,5.76,3.28,0,03-12-2022 13:43
1458,5.67,3.281,0,03-12-2022 13:44
1459,5.72,3.278,0,03-12-2022 13:44
1460,6,3.281,0,03-12-2022 13:44
1461,5.85,3.282,0,03-12-2022 13:44
1462,5.78,3.28,0,03-12-2022 13:44
1463,5.81,3.282,0,03-12-2022 13:44
1464,5.61,3.282,0,03-12-2022 13:45
1465,5.57,3.281,0,03-12-2022 13:45
1466,5.79,3.282,0,03-12-2022 13:45
1467,5.83,3.278,0,03-12-2022 13:45
1468,5.68,3.28,0,03-12-2022 13:45
1469,5.83,3.28,0,03-12-2022 13:45
1470,5.68,3.281,0,03-12-2022 13:45
1471,5.74,3.277,0,03-12-2022 13:46
1472,5.67,3.282,0,03-12-2022 13:46
1473,5.71,3.28,0,03-12-2022 13:46
1474,5.71,3.277,0,03-12-2022 13:46
1475,5.72,3.279,0,03-12-2022 13:46
1476,5.76,3.281,0,03-12-2022 13:46
1477,5.77,3.281,0,03-12-2022 13:46
1478,5.52,3.28,0,03-12-2022 13:46
1479,5.5,3.281,0,03-12-2022 13:47
1480,5.76,3.28,0,03-12-2022 13:47
1481,5.76,3.28,0,03-12-2022 13:47
1482,5.92,3.282,0,03-12-2022 13:47
1483,5.7,3.282,0,03-12-2022 13:47
1484,5.77,3.278,0,03-12-2022 13:48
1485,5.85,3.28,0,03-12-2022 13:48
1486,5.75,3.282,0,03-12-2022 13:48
1487,5.65,3.282,0,03-12-2022 13:48
1488,5.8,3.281,0,03-12-2022 13:48
1489,5.65,3.281,0,03-12-2022 13:48
1490,5.67,3.278,0,03-12-2022 13:49
1491,5.66,3.278,0,03-12-2022 13:49
1492,5.75,3.281,0,03-12-2022 13:49
1493,5.84,3.282,0,03-12-2022 13:49
1494,5.61,3.281,0,03-12-2022 13:49
1495,5.69,3.278,0,03-12-2022 13:49
1496,5.73,3.28,0,03-12-2022 13:50
1497,5.7,3.282,0,03-12-2022 13:50
1498,5.74,3.281,0,03-12-2022 13:50
1499,5.69,3.281,0,03-12-2022 13:50
1500,5.66,3.281,0,03-12-2022 13:50
1501,5.9,3.279,0,03-12-2022 13:52
1502,5.78,3.282,0,03-12-2022 13:52
1503,5.71,3.28,0,03-12-2022 13:52
1504,5.76,3.278,0,03-12-2022 13:52
1505,5.87,3.275,0,03-12-2022 13:53
1506,5.76,3.283,0,03-12-2022 13:53
1507,5.7,3.28,0,03-12-2022 13:53
1508,5.87,3.282,0,03-12-2022 13:53
1509,5.74,3.283,0,03-12-2022 13:53
1510,5.89,3.282,0,03-12-2022 13:54
1511,5.76,3.283,0,03-12-2022 13:54
1512,5.78,3.283,0,03-12-2022 13:54
1513,5.91,3.284,0,03-12-2022 13:54
1514,5.69,3.282,0,03-12-2022 13:55
1515,5.81,3.281,0,03-12-2022 13:55
1516,5.7,3.273,0,03-12-2022 13:55
1517,5.78,3.282,0,03-12-2022 13:55
1518,5.68,3.282,0,03-12-2022 13:55
1519,5.69,3.281,0,03-12-2022 13:55
1520,5.89,3.28,0,03-12-2022 13:55
1521,5.65,3.28,0,03-12-2022 13:56
1522,5.82,3.282,0,03-12-2022 13:56
1523,5.79,3.282,0,03-12-2022 13:56
1524,5.93,3.282,0,03-12-2022 13:56
1525,5.84,3.283,0,03-12-2022 13:56
1526,5.83,3.283,0,03-12-2022 13:56
1527,5.72,3.281,0,03-12-2022 13:57
1528,5.77,3.282,0,03-12-2022 13:57
1529,5.75,3.276,0,03-12-2022 13:57
1530,5.83,3.278,0,03-12-2022 13:57
1531,5.69,3.282,0,03-12-2022 13:57
1532,5.77,3.28,0,03-12-2022 13:57
1533,5.85,3.282,0,03-12-2022 13:58
1534,6.03,3.281,0,03-12-2022 13:58
1535,5.97,3.279,0,03-12-2022 13:58
1536,5.71,3.271,0,03-12-2022 13:58
1537,5.9,3.277,0,03-12-2022 13:58
1538,5.85,3.283,0,03-12-2022 13:58
1539,6,3.283,0,03-12-2022 13:58
1540,5.77,3.28,0,03-12-2022 13:59
1541,5.94,3.282,0,03-12-2022 13:59
1542,5.88,3.283,0,03-12-2022 13:59
1543,5.84,3.282,0,03-12-2022 13:59
1544,5.7,3.275,0,03-12-2022 13:59
1545,5.8,3.283,0,03-12-2022 13:59
1546,6.07,3.281,0,03-12-2022 14:00
1547,5.94,3.282,0,03-12-2022 14:00
1548,5.89,3.281,0,03-12-2022 14:00
1549,5.8,3.281,0,03-12-2022 14:00
1550,5.83,3.282,0,03-12-2022 14:00
1551,5.71,3.28,0,03-12-2022 14:00
1552,5.76,3.279,0,03-12-2022 14:00
1553,5.79,3.28,0,03-12-2022 14:01
1554,5.77,3.282,0,03-12-2022 14:01
1555,5.75,3.28,0,03-12-2022 14:01
1556,5.84,3.28,0,03-12-2022 14:01
1557,5.72,3.28,0,03-12-2022 14:01
1558,5.6,3.283,0,03-12-2022 14:02
1559,5.78,3.281,0,03-12-2022 14:02
1560,5.88,3.278,0,03-12-2022 14:02
1561,5.88,3.275,0,03-12-2022 14:02
1562,5.72,3.276,0,03-12-2022 14:02
1563,5.87,3.283,0,03-12-2022 14:03
1564,5.97,3.282,0,03-12-2022 14:03
1565,5.92,3.265,0,03-12-2022 14:03
1566,5.74,3.283,0,03-12-2022 14:03
1567,5.76,3.279,0,03-12-2022 14:03
1568,5.76,3.272,0,03-12-2022 14:03
1569,5.76,3.281,0,03-12-2022 14:03
1570,5.71,3.282,0,03-12-2022 14:04
1571,5.72,3.283,0,03-12-2022 14:04
1572,5.93,3.278,0,03-12-2022 14:04
1573,5.89,3.282,0,03-12-2022 14:04
1574,5.81,3.282,0,03-12-2022 14:04
1575,5.76,3.283,0,03-12-2022 14:04
1576,5.82,3.282,0,03-12-2022 14:04
1577,5.77,3.282,0,03-12-2022 14:05
1578,5.87,3.281,0,03-12-2022 14:05
1579,5.96,3.283,0,03-12-2022 14:05
1580,5.78,3.282,0,03-12-2022 14:05
1581,5.99,3.282,0,03-12-2022 14:05
1582,5.79,3.281,0,03-12-2022 14:06
1583,5.64,3.281,0,03-12-2022 14:06
1584,5.62,3.28,0,03-12-2022 14:06
1585,5.69,3.281,0,03-12-2022 14:06
1586,5.63,3.278,0,03-12-2022 14:06
1587,5.96,3.282,0,03-12-2022 14:06
1588,5.75,3.278,0,03-12-2022 14:06
1589,5.74,3.279,0,03-12-2022 14:07
1590,5.69,3.28,0,03-12-2022 14:07
1591,5.69,3.279,0,03-12-2022 14:07
1592,5.73,3.277,0,03-12-2022 14:07
1593,5.63,3.281,0,03-12-2022 14:07
1594,5.98,3.278,0,03-12-2022 14:07
1595,5.78,3.282,0,03-12-2022 14:07
1596,5.75,3.281,0,03-12-2022 14:08
1597,5.7,3.28,0,03-12-2022 14:08
1598,5.84,3.282,0,03-12-2022 14:08
1599,5.73,3.277,0,03-12-2022 14:08
1600,5.63,3.273,0,03-12-2022 14:08
1601,5.68,3.281,0,03-12-2022 14:08
1602,5.69,3.281,0,03-12-2022 14:12
1603,5.64,3.282,0,03-12-2022 14:12
1604,5.69,3.28,0,03-12-2022 14:12
1605,5.82,3.281,0,03-12-2022 14:12
1606,5.69,3.281,0,03-12-2022 14:13
1607,5.8,3.28,0,03-12-2022 14:13
1608,5.68,3.272,0,03-12-2022 14:13
1609,5.93,3.282,0,03-12-2022 14:13
1610,5.64,3.281,0,03-12-2022 14:13
1611,5.66,3.281,0,03-12-2022 14:13
1612,5.89,3.281,0,03-12-2022 14:13
1613,5.76,3.282,0,03-12-2022 14:14
1614,5.58,3.291,0,03-12-2022 14:14
1615,5.68,3.282,0,03-12-2022 14:14
1616,5.89,3.274,0,03-12-2022 14:14
1617,5.73,3.276,0,03-12-2022 14:14
1618,5.77,3.282,0,03-12-2022 14:14
1619,5.66,3.279,0,03-12-2022 14:14
1620,5.77,3.281,0,03-12-2022 14:14
1621,5.69,3.281,0,03-12-2022 14:15
1622,5.59,3.281,0,03-12-2022 14:15
1623,5.73,3.281,0,03-12-2022 14:15
1624,5.72,3.281,0,03-12-2022 14:15
1625,5.69,3.279,0,03-12-2022 14:15
1626,5.78,3.281,0,03-12-2022 14:16
1627,5.59,3.278,0,03-12-2022 14:16
1628,5.94,3.282,0,03-12-2022 14:16
1629,5.66,3.277,0,03-12-2022 14:16
1630,5.66,3.282,0,03-12-2022 14:16
1631,5.71,3.271,0,03-12-2022 14:16
1632,5.81,3.282,0,03-12-2022 14:17
1633,5.73,3.281,0,03-12-2022 14:17
1634,5.92,3.281,0,03-12-2022 14:17
1635,5.74,3.282,0,03-12-2022 14:17
1636,5.78,3.279,0,03-12-2022 14:17
1637,5.83,3.281,0,03-12-2022 14:18
1638,5.67,3.276,0,03-12-2022 14:18
1639,5.62,3.281,0,03-12-2022 14:18
1640,5.94,3.281,0,03-12-2022 14:18
1641,5.72,3.282,0,03-12-2022 14:18
1642,5.74,3.291,0,03-12-2022 14:19
1643,5.8,3.291,0,03-12-2022 14:19
1644,5.87,3.286,0,03-12-2022 14:19
1645,5.83,3.291,0,03-12-2022 14:20
1646,5.66,3.291,0,03-12-2022 14:20
1647,5.54,3.291,0,03-12-2022 14:20
1648,5.66,3.289,0,03-12-2022 14:20
1649,5.75,3.291,0,03-12-2022 14:20
1650,5.85,3.291,0,03-12-2022 14:20
1651,6.04,3.291,0,03-12-2022 14:20
1652,5.79,3.288,0,03-12-2022 14:21
1653,5.84,3.291,0,03-12-2022 14:21
1654,5.64,3.291,0,03-12-2022 14:21
1655,5.81,3.283,0,03-12-2022 14:21
1656,5.74,3.288,0,03-12-2022 14:21
1657,5.86,3.29,0,03-12-2022 14:21
1658,5.68,3.287,0,03-12-2022 14:21
1659,5.72,3.29,0,03-12-2022 14:21
1660,5.8,3.289,0,03-12-2022 14:22
1661,5.85,3.289,0,03-12-2022 14:22
1662,5.75,3.288,0,03-12-2022 14:22
1663,5.81,3.289,0,03-12-2022 14:22
1664,5.69,3.29,0,03-12-2022 14:22
1665,5.75,3.289,0,03-12-2022 14:22
1666,5.74,3.29,0,03-12-2022 14:22
1667,5.81,3.29,0,03-12-2022 14:23
1668,5.81,3.287,0,03-12-2022 14:23
1669,5.75,3.291,0,03-12-2022 14:23
1670,5.82,3.289,0,03-12-2022 14:23
1671,5.8,3.291,0,03-12-2022 14:23
1672,5.79,3.291,0,03-12-2022 14:23
1673,5.79,3.287,0,03-12-2022 14:23
1674,5.65,3.291,0,03-12-2022 14:24
1675,5.8,3.291,0,03-12-2022 14:24
1676,5.84,3.29,0,03-12-2022 14:24
1677,5.63,3.29,0,03-12-2022 14:24
1678,5.64,3.288,0,03-12-2022 14:24
1679,5.77,3.291,0,03-12-2022 14:24
1680,5.7,3.292,0,03-12-2022 14:24
1681,5.84,3.289,0,03-12-2022 14:25
1682,5.64,3.291,0,03-12-2022 14:25
1683,5.7,3.292,0,03-12-2022 14:25
1684,5.76,3.291,0,03-12-2022 14:25
1685,5.61,3.29,0,03-12-2022 14:26
1686,5.75,3.292,0,03-12-2022 14:26
1687,5.79,3.289,0,03-12-2022 14:26
1688,5.65,3.29,0,03-12-2022 14:26
1689,5.87,3.29,0,03-12-2022 14:26
1690,5.7,3.287,0,03-12-2022 14:27
1691,5.86,3.288,0,03-12-2022 14:27
1692,5.84,3.291,0,03-12-2022 14:27
1693,6.16,3.291,0,03-12-2022 14:27
1694,5.69,3.291,0,03-12-2022 14:27
1695,5.86,3.29,0,03-12-2022 14:27
1696,5.76,3.29,0,03-12-2022 14:28
1697,5.73,3.292,0,03-12-2022 14:28
1698,5.78,3.29,0,03-12-2022 14:28
1699,5.8,3.291,0,03-12-2022 14:28
1700,5.87,3.292,0,03-12-2022 14:28
1701,5.91,3.291,0,03-12-2022 14:28
1702,5.85,3.287,0,03-12-2022 14:31
1703,5.67,3.288,0,03-12-2022 14:31
1704,5.76,3.28,0,03-12-2022 14:31
1705,5.66,3.286,0,03-12-2022 14:31
1706,5.63,3.29,0,03-12-2022 14:31
1707,5.81,3.291,0,03-12-2022 14:31
1708,5.91,3.29,0,03-12-2022 14:32
1709,5.93,3.28,0,03-12-2022 14:32
1710,5.65,3.286,0,03-12-2022 14:32
1711,5.69,3.29,0,03-12-2022 14:32
1712,5.74,3.292,0,03-12-2022 14:32
1713,5.7,3.289,0,03-12-2022 14:32
1714,5.73,3.291,0,03-12-2022 14:33
1715,5.73,3.292,0,03-12-2022 14:33
1716,5.84,3.29,0,03-12-2022 14:33
1717,5.87,3.289,0,03-12-2022 14:33
1718,5.76,3.287,0,03-12-2022 14:33
1719,5.77,3.291,0,03-12-2022 14:33
1720,5.89,3.292,0,03-12-2022 14:33
1721,5.83,3.28,0,03-12-2022 14:33
1722,5.87,3.281,0,03-12-2022 14:34
1723,5.96,3.279,0,03-12-2022 14:34
1724,5.82,3.28,0,03-12-2022 14:34
1725,5.82,3.281,0,03-12-2022 14:34
1726,5.88,3.281,0,03-12-2022 14:34
1727,5.76,3.283,0,03-12-2022 14:34
1728,5.86,3.279,0,03-12-2022 14:35
1729,5.61,3.282,0,03-12-2022 14:35
1730,5.84,3.284,0,03-12-2022 14:35
1731,5.64,3.278,0,03-12-2022 14:35
1732,5.84,3.282,0,03-12-2022 14:35
1733,5.83,3.274,0,03-12-2022 14:35
1734,5.88,3.277,0,03-12-2022 14:35
1735,5.85,3.282,0,03-12-2022 14:36
1736,5.89,3.282,0,03-12-2022 14:36
1737,5.83,3.279,0,03-12-2022 14:36
1738,5.78,3.276,0,03-12-2022 14:36
1739,5.89,3.281,0,03-12-2022 14:36
1740,5.88,3.281,0,03-12-2022 14:36
1741,5.76,3.28,0,03-12-2022 14:36
1742,5.91,3.282,0,03-12-2022 14:37
1743,5.71,3.28,0,03-12-2022 14:37
1744,5.57,3.276,0,03-12-2022 14:37
1745,5.86,3.281,0,03-12-2022 14:37
1746,5.75,3.263,0,03-12-2022 14:37
1747,5.64,3.275,0,03-12-2022 14:37
1748,5.79,3.283,0,03-12-2022 14:38
1749,5.89,3.282,0,03-12-2022 14:38
1750,5.85,3.271,0,03-12-2022 14:38
1751,5.78,3.28,0,03-12-2022 14:38
1752,5.78,3.28,0,03-12-2022 14:38
1753,5.72,3.282,0,03-12-2022 14:38
1754,5.73,3.284,0,03-12-2022 14:39
1755,5.7,3.276,0,03-12-2022 14:39
1756,5.66,3.268,0,03-12-2022 14:39
1757,5.63,3.282,0,03-12-2022 14:39
1758,5.88,3.269,0,03-12-2022 14:39
1759,5.82,3.281,0,03-12-2022 14:39
1760,5.79,3.281,0,03-12-2022 14:40
1761,5.69,3.281,0,03-12-2022 14:40
1762,5.7,3.281,0,03-12-2022 14:40
1763,5.67,3.282,0,03-12-2022 14:40
1764,5.74,3.269,0,03-12-2022 14:40
1765,5.71,3.276,0,03-12-2022 14:40
1766,5.86,3.283,0,03-12-2022 14:41
1767,5.57,3.281,0,03-12-2022 14:41
1768,5.84,3.281,0,03-12-2022 14:41
1769,5.61,3.279,0,03-12-2022 14:41
1770,5.92,3.283,0,03-12-2022 14:41
1771,5.78,3.28,0,03-12-2022 14:41
1772,5.74,3.282,0,03-12-2022 14:41
1773,5.84,3.282,0,03-12-2022 14:42
1774,5.68,3.282,0,03-12-2022 14:42
1775,5.66,3.282,0,03-12-2022 14:42
1776,5.68,3.281,0,03-12-2022 14:42
1777,5.75,3.281,0,03-12-2022 14:42
1778,5.79,3.281,0,03-12-2022 14:42
1779,5.75,3.28,0,03-12-2022 14:42
1780,5.58,3.282,0,03-12-2022 14:43
1781,5.67,3.292,0,03-12-2022 14:43
1782,5.72,3.283,0,03-12-2022 14:43
1783,5.93,3.28,0,03-12-2022 14:43
1784,5.81,3.262,0,03-12-2022 14:43
1785,5.97,3.265,0,03-12-2022 14:43
1786,5.82,3.281,0,03-12-2022 14:44
